FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,GIS_ACRES,STATEFP,PLACEFP,PLACE_FIPS,PLACE_NAME,PLACE_NAME_TYPE,COUNTYFP,CNTY_FIPS,CNTY_NAME,CNTY_NAME_TYPE,Shape_Length,Shape_Area
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,6070,606070,Berry Creek,Berry Creek CDP,63,6063,Plumas,Plumas County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,9310,609310,Butte Creek Canyon,Butte Creek Canyon CDP,7,6007,Butte,Butte County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,9310,609310,Butte Creek Canyon,Butte Creek Canyon CDP,63,6063,Plumas,Plumas County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,9324,609324,Butte Valley,Butte Valley CDP,7,6007,Butte,Butte County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,9324,609324,Butte Valley,Butte Valley CDP,63,6063,Plumas,Plumas County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,12818,612818,Cherokee,Cherokee CDP,7,6007,Butte,Butte County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,12818,612818,Cherokee,Cherokee CDP,63,6063,Plumas,Plumas County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,16035,616035,Concow,Concow CDP,7,6007,Butte,Butte County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,16035,616035,Concow,Concow CDP,63,6063,Plumas,Plumas County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,20270,620270,Durham,Durham CDP,7,6007,Butte,Butte County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,20270,620270,Durham,Durham CDP,63,6063,Plumas,Plumas County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,45120,645120,Magalia,Magalia CDP,7,6007,Butte,Butte County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,45120,645120,Magalia,Magalia CDP,63,6063,Plumas,Plumas County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,86678,686678,Yankee Hill,Yankee Hill CDP,7,6007,Butte,Butte County,311935.2788,620527017.8
CAMP,16737,2018-11-08,2018-11-26,11,153335.5625,6,86678,686678,Yankee Hill,Yankee Hill CDP,63,6063,Plumas,Plumas County,311935.2788,620527017.8
RINCON,7586,2018-11-03,2018-11-09,14,15.6478615,6,55604,655604,Paradise Park,Paradise Park CDP,87,6087,Santa Cruz,Santa Cruz County,1244.505969,63324.65004
BEAR,7905,2018-11-16,2018-11-16,14,9.0184765,6,7652,607652,Boulder Creek,Boulder Creek CDP,87,6087,Santa Cruz,Santa Cruz County,1110.997839,36496.48022
FRAZIER,7893,2018-06-03,2018-06-03,2,9.8332472,6,3190,603190,Auberry,Auberry CDP,19,6019,Fresno,Fresno County,1124.578888,39793.73849
RUTH,15649,2018-10-24,2018-10-24,2,14.0240784,6,73794,673794,Squaw Valley,Squaw Valley CDP,19,6019,Fresno,Fresno County,1092.240853,56753.43342
HYATT,3203,2018-06-27,2018-06-29,8,431.5367737,6,37134,637134,Janesville,Janesville CDP,35,6035,Lassen,Lassen County,8460.375535,1746367.362
WAGNER,16004,2018-08-04,2018-08-07,11,22.0085793,6,30900,630900,Greeley Hill,Greeley Hill CDP,43,6043,Mariposa,Mariposa County,1419.054772,89065.56134
NELSON,15344,2018-06-29,2018-07-03,14,30.2074451,6,41474,641474,Lincoln,Lincoln city,61,6061,Placer,Placer County,1900.747748,122245.1924
BASELINE,15781,2018-07-03,2018-07-04,14,19.9214363,6,22524,622524,Elverta,Elverta CDP,67,6067,Sacramento,Sacramento County,1990.934785,80619.19527
BASELINE,15781,2018-07-03,2018-07-04,14,19.9214363,6,22524,622524,Elverta,Elverta CDP,61,6061,Placer,Placer County,1990.934785,80619.19527
SUNSET,18479,2018-08-01,2018-08-03,14,692.5414429,6,62938,662938,Roseville,Roseville city,61,6061,Placer,Placer County,8666.833219,2802615.851
OAK,19534,2018-08-12,2018-08-12,14,8.5818262,6,1360,601360,Alta Sierra,Alta Sierra CDP,57,6057,Nevada,Nevada County,844.3523016,34729.41694
HAT ,8470,2018-08-09,2018-08-12,9,1769.335449,6,23532,623532,Fall River Mills,Fall River Mills CDP,89,6089,Shasta,Shasta County,20096.98771,7160246.73
CARR ,7808,2018-07-23,2018-09-01,10,229651.4063,6,59920,659920,Redding,Redding city,89,6089,Shasta,Shasta County,390420.5954,929366240.8
CARR ,7808,2018-07-23,2018-09-01,10,229651.4063,6,59920,659920,Redding,Redding city,105,6105,Trinity,Trinity County,390420.5954,929366240.8
CARR ,7808,2018-07-23,2018-09-01,10,229651.4063,6,12415,612415,Centerville,Centerville CDP,89,6089,Shasta,Shasta County,390420.5954,929366240.8
CARR ,7808,2018-07-23,2018-09-01,10,229651.4063,6,12415,612415,Centerville,Centerville CDP,105,6105,Trinity,Trinity County,390420.5954,929366240.8
CARR ,7808,2018-07-23,2018-09-01,10,229651.4063,6,26056,626056,French Gulch,French Gulch CDP,89,6089,Shasta,Shasta County,390420.5954,929366240.8
CARR ,7808,2018-07-23,2018-09-01,10,229651.4063,6,26056,626056,French Gulch,French Gulch CDP,105,6105,Trinity,Trinity County,390420.5954,929366240.8
CARR ,7808,2018-07-23,2018-09-01,10,229651.4063,6,36252,636252,Igo,Igo CDP,89,6089,Shasta,Shasta County,390420.5954,929366240.8
CARR ,7808,2018-07-23,2018-09-01,10,229651.4063,6,36252,636252,Igo,Igo CDP,105,6105,Trinity,Trinity County,390420.5954,929366240.8
CARR ,7808,2018-07-23,2018-09-01,10,229651.4063,6,38352,638352,Keswick,Keswick CDP,89,6089,Shasta,Shasta County,390420.5954,929366240.8
CARR ,7808,2018-07-23,2018-09-01,10,229651.4063,6,38352,638352,Keswick,Keswick CDP,105,6105,Trinity,Trinity County,390420.5954,929366240.8
CARR ,7808,2018-07-23,2018-09-01,10,229651.4063,6,41278,641278,Lewiston,Lewiston CDP,89,6089,Shasta,Shasta County,390420.5954,929366240.8
