STATEFP,PLACEFP,PLACENS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,PCICBSA,PCINECTA,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,STATEFP_2,COUNTYFP,COUNTYNS,GEOID_2,NAME_2,NAMELSAD_2,LSAD_2,CLASSFP_2,MTFCC_2,CSAFP,CBSAFP,METDIVFP,FUNCSTAT_2,ALAND_2,AWATER_2,INTPTLAT_2,INTPTLON_2
"06","58030","02409086","0658030",Pollock Pines,Pollock Pines CDP,"57",U1,N,N,G4210,S,"22335059","83617","+38.7576414","-120.5909566","06","017","00277273","06017",El Dorado,El Dorado County,"06",H1,G4020,"472","40900",,A,"4423309715","203342317","+38.7856116","-120.5342245"
"06","59506","02409136","0659506",Rancho Murieta,Rancho Murieta CDP,"57",U1,N,N,G4210,S,"30776825","467881","+38.5007005","-121.0740205","06","017","00277273","06017",El Dorado,El Dorado County,"06",H1,G4020,"472","40900",,A,"4423309715","203342317","+38.7856116","-120.5342245"
"06","61124","02586445","0661124",River Pines,River Pines CDP,"57",U1,N,N,G4210,S,"524419","0","+38.5454580","-120.7429092","06","017","00277273","06017",El Dorado,El Dorado County,"06",H1,G4020,"472","40900",,A,"4423309715","203342317","+38.7856116","-120.5342245"
"06","71554","02408727","0671554",Shingle Springs,Shingle Springs CDP,"57",U1,N,N,G4210,S,"21235230","99633","+38.6658555","-120.9362083","06","017","00277273","06017",El Dorado,El Dorado County,"06",H1,G4020,"472","40900",,A,"4423309715","203342317","+38.7856116","-120.5342245"
"06","77728","02628793","0677728",Tahoma,Tahoma CDP,"57",U1,N,N,G4210,S,"6717203","529924","+39.0582449","-120.1420674","06","017","00277273","06017",El Dorado,El Dorado County,"06",H1,G4020,"472","40900",,A,"4423309715","203342317","+38.7856116","-120.5342245"
"06","18100","02410296","0618100",Davis,Davis city,"25",C1,N,N,G4110,A,"25826324","90331","+38.5561470","-121.7377925","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","84816","02412228","0684816",West Sacramento,West Sacramento city,"25",C1,Y,N,G4110,A,"55606617","3446736","+38.5543684","-121.5486634","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","86034","02412288","0686034",Winters,Winters city,"25",C1,N,N,G4110,A,"7601165","64542","+38.5332708","-121.9754730","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","86328","02412300","0686328",Woodland,Woodland city,"25",C1,N,N,G4110,A,"39665023","0","+38.6711605","-121.7500432","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","64000","02411751","0664000",Sacramento,Sacramento city,"25",C1,Y,N,G4110,A,"255399993","5413141","+38.5676936","-121.4681605","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","08506","02805237","0608506",Brooks,Brooks CDP,"57",U1,N,N,G4210,S,"11146719","0","+38.7368801","-122.1468072","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","13784","02582974","0613784",Clarksburg,Clarksburg CDP,"57",U1,N,N,G4210,S,"5256094","0","+38.4193354","-121.5416175","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","20228","02583003","0620228",Dunnigan,Dunnigan CDP,"57",U1,N,N,G4210,S,"13551020","0","+38.8926428","-121.9741835","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","22104","02804443","0622104",El Macero,El Macero CDP,"57",U1,N,N,G4210,S,"1520807","0","+38.5440190","-121.6851681","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","22846","02408089","0622846",Esparto,Esparto CDP,"57",U1,N,N,G4210,S,"11916729","0","+38.6934104","-122.0240465","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","31540","02628737","0631540",Guinda,Guinda CDP,"57",U1,N,N,G4210,S,"7578139","0","+38.8273739","-122.1983586","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","38800","02583047","0638800",Knights Landing,Knights Landing CDP,"57",U1,N,N,G4210,S,"1399445","0","+38.7979719","-121.7174475","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","45064","02583070","0645064",Madison,Madison CDP,"57",U1,N,N,G4210,S,"4004365","0","+38.6749883","-121.9702536","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","49045","02583086","0649045",Monument Hills,Monument Hills CDP,"57",U1,N,N,G4210,S,"10328922","0","+38.6641053","-121.8753893","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","63302","02805251","0663302",Rumsey,Rumsey CDP,"57",U1,N,N,G4210,S,"6338948","218858","+38.8933080","-122.2436468","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","77860","02805253","0677860",Tancred,Tancred CDP,"57",U1,N,N,G4210,S,"4172360","0","+38.7618592","-122.1546958","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","81302","02628819","0681302",University of California-Davis,University of California-Davis CDP,"57",U1,N,N,G4210,S,"4473488","0","+38.5377038","-121.7578995","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","86804","02583187","0686804",Yolo,Yolo CDP,"57",U1,N,N,G4210,S,"3556737","0","+38.7404633","-121.8093244","06","113","00277321","06113",Yolo,Yolo County,"06",H1,G4020,"472","40900",,A,"2628145869","22877242","+38.6796091","-121.9027500"
"06","86972","02412325","0686972",Yuba City,Yuba City city,"25",C1,Y,N,G4110,A,"38797488","201005","+39.1385876","-121.6396607","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","46170","02411046","0646170",Marysville,Marysville city,"25",C1,N,N,G4110,A,"8971193","312457","+39.1515353","-121.5833738","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","85012","02412249","0685012",Wheatland,Wheatland city,"25",C1,N,N,G4110,A,"21035375","17378","+39.0311632","-121.3899957","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","03792","02612459","0603792",Bangor,Bangor CDP,"57",U1,N,N,G4210,S,"34765044","0","+39.3760873","-121.4116537","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","04576","02407813","0604576",Beale AFB,Beale AFB CDP,"57",M2,N,N,G4210,S,"26139571","25614","+39.1080613","-121.3512148","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","10676","02628715","0610676",Camptonville,Camptonville CDP,"57",U1,N,N,G4210,S,"2221241","0","+39.4520717","-121.0486680","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","12612","02408008","0612612",Challenge-Brownsville,Challenge-Brownsville CDP,"57",U2,N,N,G4210,S,"25135642","0","+39.4646167","-121.2632500","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","14148","02612477","0614148",Clipper Mills,Clipper Mills CDP,"57",U1,N,N,G4210,S,"4503147","0","+39.5324242","-121.1665519","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","19416","02582996","0619416",Dobbins,Dobbins CDP,"57",U1,N,N,G4210,S,"20051346","187248","+39.3565902","-121.2103783","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","24750","02612480","0624750",Forbestown,Forbestown CDP,"57",U1,N,N,G4210,S,"16250437","15370","+39.5275837","-121.2662224","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","41572","02408613","0641572",Linda,Linda CDP,"57",U1,N,N,G4210,S,"22236546","0","+39.1241415","-121.5421728","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","42412","02408121","0642412",Loma Rica,Loma Rica CDP,"57",U1,N,N,G4210,S,"47881271","0","+39.3203182","-121.4038312","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","52246","02628766","0652246",North San Juan,North San Juan CDP,"57",U1,N,N,G4210,S,"6275144","0","+39.3718100","-121.1060793","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","53714","02408986","0653714",Olivehurst,Olivehurst CDP,"57",U1,N,N,G4210,S,"21791564","0","+39.0794611","-121.5566594","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","57036","02583112","0657036",Pike,Pike CDP,"57",U1,N,N,G4210,S,"11194524","0","+39.4278430","-120.9996815","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","57829","02583117","0657829",Plumas Lake,Plumas Lake CDP,"57",U1,N,N,G4210,S,"30658926","891526","+38.9791308","-121.5580559","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","59115","02612485","0659115",Rackerby,Rackerby CDP,"57",U1,N,N,G4210,S,"7650377","0","+39.4261136","-121.3541900","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","60970","02583121","0660970",Rio Oso,Rio Oso CDP,"57",U1,N,N,G4210,S,"16834414","0","+38.9518229","-121.5309739","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","62200","02612487","0662200",Robinson Mill,Robinson Mill CDP,"57",U2,N,N,G4210,S,"3411263","0","+39.4856263","-121.3201644","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","72282","02628789","0672282",Smartsville,Smartsville CDP,"57",U1,N,N,G4210,S,"1856958","0","+39.2052729","-121.2929161","06","115","00277322","06115",Yuba,Yuba County,"06",H1,G4020,"472","49700",,A,"1636887865","31084093","+39.2701300","-121.3442587"
"06","34120","02410778","0634120",Hollister,Hollister city,"25",C1,N,N,G4110,A,"20622323","0","+36.8555992","-121.3985978","06","069","00277299","06069",San Benito,San Benito County,"06",H1,G4020,"488","41940",,A,"3596591085","4719300","+36.6116507","-121.0858108"
"06","68014","02411792","0668014",San Juan Bautista,San Juan Bautista city,"25",C1,N,N,G4110,A,"2032272","1166","+36.8451322","-121.5369493","06","069","00277299","06069",San Benito,San Benito County,"06",H1,G4020,"488","41940",,A,"3596591085","4719300","+36.6116507","-121.0858108"
"06","02812","02407764","0602812",Aromas,Aromas CDP,"57",U1,N,N,G4210,S,"12263807","27254","+36.8747551","-121.6307316","06","069","00277299","06069",San Benito,San Benito County,"06",H1,G4020,"488","41940",,A,"3596591085","4719300","+36.6116507","-121.0858108"
"06","58870","02409105","0658870",Prunedale,Prunedale CDP,"57",U1,N,N,G4210,S,"119299815","368885","+36.8117473","-121.6549596","06","069","00277299","06069",San Benito,San Benito County,"06",H1,G4020,"488","41940",,A,"3596591085","4719300","+36.6116507","-121.0858108"
"06","60706","02409168","0660706",Ridgemark,Ridgemark CDP,"57",U1,N,N,G4210,S,"6656246","0","+36.8082406","-121.3622802","06","069","00277299","06069",San Benito,San Benito County,"06",H1,G4020,"488","41940",,A,"3596591085","4719300","+36.6116507","-121.0858108"
"06","80364","02583166","0680364",Tres Pinos,Tres Pinos CDP,"57",U1,N,N,G4210,S,"9327895","0","+36.7903815","-121.3105643","06","069","00277299","06069",San Benito,San Benito County,"06",H1,G4020,"488","41940",,A,"3596591085","4719300","+36.6116507","-121.0858108"
"06","60900","02410951","0660900",Rio Dell,Rio Dell city,"25",C1,N,N,G4110,A,"5907972","350987","+40.4955909","-124.1149295","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","07162","02409868","0607162",Blue Lake,Blue Lake city,"25",C1,N,N,G4110,A,"1537386","75886","+40.8832008","-123.9947163","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","25296","02410532","0625296",Fortuna,Fortuna city,"25",C1,N,N,G4110,A,"13592673","4768","+40.5870844","-124.1421610","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","02476","02409723","0602476",Arcata,Arcata city,"25",C1,Y,N,G4110,A,"24399923","5229392","+40.8622905","-124.0749667","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","23042","02410463","0623042",Eureka,Eureka city,"25",C1,Y,N,G4110,A,"24698637","13130764","+40.7934006","-124.1552459","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","80448","02412093","0680448",Trinidad,Trinidad city,"25",C1,N,N,G4110,A,"1255850","482188","+41.0577077","-124.1432550","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","23910","02410497","0623910",Ferndale,Ferndale city,"25",C1,N,N,G4110,A,"3105843","0","+40.5781025","-124.2612385","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","00786","02611374","0600786",Alderpoint,Alderpoint CDP,"57",U1,N,N,G4210,S,"6288254","0","+40.1613467","-123.6157293","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","04478","02407810","0604478",Bayview,Bayview CDP,"57",U1,N,N,G4210,S,"1895402","0","+40.7653348","-124.1786051","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","05262","02611375","0605262",Benbow,Benbow CDP,"57",U1,N,N,G4210,S,"12641980","0","+40.0602672","-123.7653807","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","06567","02611424","0606567",Big Lagoon,Big Lagoon CDP,"57",U1,N,N,G4210,S,"1573136","0","+41.1594267","-124.1297465","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","17722","02408637","0617722",Cutten,Cutten CDP,"57",U1,N,N,G4210,S,"3318362","0","+40.7656974","-124.1444547","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","23196","02628729","0623196",Fairhaven,Fairhaven CDP,"57",U1,N,N,G4210,S,"1682712","0","+40.7882931","-124.2014211","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","24008","02611430","0624008",Fieldbrook,Fieldbrook CDP,"57",U1,N,N,G4210,S,"27111305","9982","+40.9729581","-124.0285865","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","24022","02628730","0624022",Fields Landing,Fields Landing CDP,"57",U1,N,N,G4210,S,"716672","7676","+40.7242363","-124.2186025","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","28154","02611433","0628154",Garberville,Garberville CDP,"57",U1,N,N,G4210,S,"6940712","148102","+40.1003058","-123.7943149","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","34540","02585654","0634540",Hoopa,Hoopa CDP,"57",U1,N,N,G4210,S,"52865786","2013972","+41.0796391","-123.6976603","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","34928","02408406","0634928",Humboldt Hill,Humboldt Hill CDP,"57",U1,N,N,G4210,S,"10762229","37912","+40.7223160","-124.1973808","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
"06","36126","02408413","0636126",Hydesville,Hydesville CDP,"57",U1,N,N,G4210,S,"19424163","0","+40.5578746","-124.0822499","06","023","01681908","06023",Humboldt,Humboldt County,"06",H1,G4020,,"21700",,A,"9241565229","1253726036","+40.7066554","-123.9261757"
